469,114,Fishing Hunting and Trapping,114119,Other Marine Fishing,T
470,111,Crop Production,1112,Vegetable and Melon Farming,T
471,111,Crop Production,1111,Oilseed and Grain Farming,T
472,315,Apparel Manufacturing,315111,Sheer Hosiery Mills,T
473,315,Apparel Manufacturing,31519,Other Apparel Knitting Mills,T
474,312,Beverage and Tobacco Product,3121,Beverage Manufacturing,T
475,52,Finance and Insurance,52111,Monetary Authorities - Central,T
476,111,Crop Production,11121,Vegetable and Melon Farming,T
477,212,Mining (except Oil and Gas),212222,Silver Ore Mining,T
478,511,Publishing Industries,5111,Newspaper Periodical Book,T
479,114,Fishing Hunting and Trapping,114111,Finfish Fishing,T
480,212,Mining (except Oil and Gas),212111,Bituminous Coal and Lignite,T
481,212,Mining (except Oil and Gas),212112,Bituminous Coal Underground,T
482,221,Utilities,22121,Natural Gas Distribution,T
483,221,Utilities,221111,Hydroelectric Power Generation,T
484,111,Crop Production,11113,Dry Pea and Bean Farming,T
485,52,Finance and Insurance,52211,Commercial Banking,T
486,52,Finance and Insurance,5211,Monetary Authorities - Central,T
487,111,Crop Production,11115,Corn Farming,T
488,212,Mining (except Oil and Gas),212222,Silver Ore Mining,T
489,221,Utilities,221111,Hydroelectric Power Generation,T
490,511,Publishing Industries,51112,Periodical Publishers,T
491,52,Finance and Insurance,5221,Depository Credit,T
492,315,Apparel Manufacturing,31511,Hosiery and Sock Mills,T
493,312,Beverage and Tobacco Product,312111,Soft Drink Manufacturing,T
494,221,Utilities,2211,Electric Power Generation,T
495,52,Finance and Insurance,522,Credit Intermediation and,T
496,111,Crop Production,1111,Oilseed and Grain Farming,T
497,315,Apparel Manufacturing,3151,Apparel Knitting Mills,T
498,212,Mining (except Oil and Gas),212111,Bituminous Coal and Lignite,T
499,221,Utilities,2211,Electric Power Generation,T
500,111,Crop Production,11112,Oilseed (except Soybean),T
551,632,Accident & Health Insurance,,,T
575,731,Advertising,,,T
576,731,Advertising Agencies,,,T
601,782,Allied To Motion Picture Distr,,,T
599,781,Allied To Motion Picture Produ,,,T
604,790,Amusement & Recreation Service,,,T
512,560,Apparel & Accessory Stores,,,T
511,553,Auto & Home Supply Stores,,,T
510,550,Auto Dealers & Gasoline Statio,,,T
596,751,Auto Rental & Leasing (No Driv,,,T
595,750,Automotive Repair & Services,,,T
566,677,Blank Checks,,,T
501,5,Building Materials &  Hardware,,,T
594,738,Business Services,,,T
529,596,Catalog & Mail-Order Houses,,,T
621,835,Child Day Care Services,,,T
533,602,Commercial Banks,,,T
625,873,Commercial Physical & Biologic,,,T
548,622,Commodity Contracts Brokers &,,,T
519,573,Computer & Computer Software S,,,T
588,737,Computer Integrated Systems De,,,T
589,737,Computer Processing & Data Pre,,,T
586,737,Computer Programming Services,,,T
585,737,Computer Programming,,,T
590,737,Computer Rental & Leasing,,,T
577,732,Consumer Credit Reporting,,,T
509,541,Convenience Stores,,,T
504,531,Department Stores,,,T
592,738,Detective  Guard & Armored Car,,,T
579,733,Direct Mail Advertising Servic,,,T
524,591,Drug Stores and Proprietary St,,,T
521,581,Eating & Drinking Places,,,T
522,581,Eating Places,,,T
619,820,Educational Services,,,T
583,736,Employment Agencies,,,T
624,871,Engineering Services,,,T
623,8,Engineering,,,T
582,735,Equipment Rental & Leasing,,,T
629,874,Facilities Support Management,,,T
514,565,Family Clothing Stores,,,T
537,611,Federal & Federally-Sponsored,,,T
543,617,Finance Lessors,,,T
545,619,Finance Services,,,T
553,633, Marine & Casualty Fire,,,T
507,540,Food Stores,,,T
536,609,Functions Related To Depositor,,,T
517,571,Furniture Stores,,,T
613,806,General Medical & Surgical Hos,,,T
508,541,Grocery Stores,,,T
608,800,Health Services,,,T
584,736,Help Supply Services,,,T
527,594,Hobby  Toy & Game Shops,,,T
516,570,Home Furniture,,,T
615,808,Home Health Care Services,,,T
552,632,Hospital & Medical Service Pla,,,T
612,806,Hospitals,,,T
573,701,Hotels & Motels,,,T
572,7,Hotels,,,T
557,641,Insurance Agents,,,T
556,639,Insurance Carriers,,,T
549,628,Investment Advice,,,T
571,679,Investors,,,T
526,594,Jewelry Stores,,,T
565,655,Land Subdividers & Developers,,,T
618,811,Legal Services,,,T
562,651,Lessors of Real Property,,,T
550,631,Life Insurance,,,T
542,616,Loan Brokers,,,T
502,521,Lumber & Other Building Materi,,,T
578,7,Mailing,,,T
628,874,Management Consulting Services,,,T
627,874,Management Services,,,T
614,807,Medical Laboratories,,,T
622,860,Membership or ganizations,,,T
607,799,Membership Sports & Recreation,,,T
569,679,Mineral Royalty Traders,,,T
506,539,Misc General Merchandise Store,,,T
616,809,Misc Health & Allied Services,,,T
606,799,Miscellaneous Amusement & Recr,,,T
540,615,Miscellaneous Business Credit,,,T
591,738,Miscellaneous Business Service,,,T
581,735,Miscellaneous Equipment Rental,,,T
597,760,Miscellaneous Repair Services,,,T
523,590,Miscellaneous Retail,,,T
525,594,Miscellaneous Shopping Goods S,,,T
503,527,Mobile Home Dealers,,,T
541,616,Mortgage Bankers & Loan Corres,,,T
600,782,Motion Picture & Video Tape Di,,,T
598,781,Motion Picture & Video Tape Pr,,,T
602,783,Motion Picture Theaters,,,T
531,602,National Commercial Banks,,,T
631,999,Non-Operating Establishments,,,T
528,596,Nonstore Retailers,,,T
610,805,Nursing & Personal Care Facili,,,T
609,801,Offices & Clinics of Doctors o,,,T
567,679,Oil Royalty Traders,,,T
560,651,Opeators of Nonresidential Bui,,,T
561,651,Operators of Apartment Buildin,,,T
568,679,Patent Owners & Lessors,,,T
538,614,Personal Credit Institutions,,,T
574,720,Personal Services,,,T
593,738,Photofinishing Laboratories,,,T
587,737,Prepackaged Software,,,T
605,794,Racing,,,T
518,573,Radio,,,T
558,650,Real Estate,,,T
563,653,Real Estate Agents & Managers,,,T
564,653,Real Estate Dealers (For Their,,,T
570,679,Real Estate Investment Trusts,,,T
559,651,Real Estate Operators (No Deve,,,T
520,573,Record & Prerecorded Tape Stor,,,T
530,599,Retail Stores,,,T
534,603,Savings Institution,,,T
535,603,Savings Institutions,,,T
546,620,Security & Commodity Brokers,,,T
547,621,Security Brokers,,,T
630,890,Services,,,T
515,566,Shoe Stores,,,T
539,615,Short-Term Business Credit Ins,,,T
611,805,Skilled Nursing Care Facilitie,,,T
620,830,Social Services,,,T
617,809,Specialty Outpatient Facilitie,,,T
532,602,State Commercial Banks,,,T
554,635,Surety Insurance,,,T
626,873,Testing Laboratories,,,T
555,636,Title Insurance,,,T
580,734,To Dwellings & Other Buildings,,,T
505,533,Variety Stores,,,T
603,784,Video Tape Rental,,,T
513,562,Women's Clothing Stores,,,T
110500,110000,Agriculture Forestry Fishing and Hunting,110000,Agriculture Forestry Fishing and Hunting,T
111500,110000,Agriculture Forestry Fishing and Hunting,111000,Crop Production,T
111600,110000,Agriculture Forestry Fishing and Hunting,111100,Oilseed and Grain Farming,T
111610,110000,Agriculture Forestry Fishing and Hunting,111110,Soybean Farming,T
111620,110000,Agriculture Forestry Fishing and Hunting,111120,Oilseed (except Soybean) Farming,T
111630,110000,Agriculture Forestry Fishing and Hunting,111130,Dry Pea and Bean Farming,T
111640,110000,Agriculture Forestry Fishing and Hunting,111140,Wheat Farming,T
111650,110000,Agriculture Forestry Fishing and Hunting,111150,Corn Farming,T
111660,110000,Agriculture Forestry Fishing and Hunting,111160,Rice Farming,T
111690,110000,Agriculture Forestry Fishing and Hunting,111190,Other Grain Farming,T
111691,110000,Agriculture Forestry Fishing and Hunting,111191,Oilseed and Grain Combination Farming,T
111699,110000,Agriculture Forestry Fishing and Hunting,111199,All Other Grain Farming,T
111700,110000,Agriculture Forestry Fishing and Hunting,111200,Vegetable and Melon Farming,T
111710,110000,Agriculture Forestry Fishing and Hunting,111210,Vegetable and Melon Farming,T
111711,110000,Agriculture Forestry Fishing and Hunting,111211,Potato Farming,T
111719,110000,Agriculture Forestry Fishing and Hunting,111219,Other Vegetable (except Potato) and Melon Farming,T
111800,110000,Agriculture Forestry Fishing and Hunting,111300,Fruit and Tree Nut Farming,T
111810,110000,Agriculture Forestry Fishing and Hunting,111310,Orange Groves,T
111820,110000,Agriculture Forestry Fishing and Hunting,111320,Citrus (except Orange) Groves,T
111830,110000,Agriculture Forestry Fishing and Hunting,111330,Noncitrus Fruit and Tree Nut Farming,T
111831,110000,Agriculture Forestry Fishing and Hunting,111331,Apple Orchards,T
111832,110000,Agriculture Forestry Fishing and Hunting,111332,Grape Vineyards,T
111833,110000,Agriculture Forestry Fishing and Hunting,111333,Strawberry Farming,T
111834,110000,Agriculture Forestry Fishing and Hunting,111334,Berry (except Strawberry) Farming,T
111835,110000,Agriculture Forestry Fishing and Hunting,111335,Tree Nut Farming,T
111836,110000,Agriculture Forestry Fishing and Hunting,111336,Fruit and Tree Nut Combination Farming,T
111839,110000,Agriculture Forestry Fishing and Hunting,111339,Other Noncitrus Fruit Farming,T
111900,110000,Agriculture Forestry Fishing and Hunting,111400,Greenhouse Nursery and Floriculture Production,T
111910,110000,Agriculture Forestry Fishing and Hunting,111410,Food Crops Grown Under Cover,T
111911,110000,Agriculture Forestry Fishing and Hunting,111411,Mushroom Production,T
111919,110000,Agriculture Forestry Fishing and Hunting,111419,Other Food Crops Grown Under Cover,T
111920,110000,Agriculture Forestry Fishing and Hunting,111420,Nursery and Floriculture Production,T
111921,110000,Agriculture Forestry Fishing and Hunting,111421,Nursery and Tree Production,T
111922,110000,Agriculture Forestry Fishing and Hunting,111422,Floriculture Production,T
112400,110000,Agriculture Forestry Fishing and Hunting,111900,Other Crop Farming,T
112410,110000,Agriculture Forestry Fishing and Hunting,111910,Tobacco Farming,T
112420,110000,Agriculture Forestry Fishing and Hunting,111920,Cotton Farming,T
112430,110000,Agriculture Forestry Fishing and Hunting,111930,Sugarcane Farming,T
112440,110000,Agriculture Forestry Fishing and Hunting,111940,Hay Farming,T
112490,110000,Agriculture Forestry Fishing and Hunting,111990,All Other Crop Farming,T
112491,110000,Agriculture Forestry Fishing and Hunting,111991,Sugar Beet Farming,T
112492,110000,Agriculture Forestry Fishing and Hunting,111992,Peanut Farming,T
112498,110000,Agriculture Forestry Fishing and Hunting,111998,All Other Miscellaneous Crop Farming,T
112500,110000,Agriculture Forestry Fishing and Hunting,112000,Animal Production,T
112600,110000,Agriculture Forestry Fishing and Hunting,112100,Cattle Ranching and Farming,T
112610,110000,Agriculture Forestry Fishing and Hunting,112110,Beef Cattle Ranching and Farming including Feedlots,T
112611,110000,Agriculture Forestry Fishing and Hunting,112111,Beef Cattle Ranching and Farming,T
112612,110000,Agriculture Forestry Fishing and Hunting,112112,Cattle Feedlots,T
112620,110000,Agriculture Forestry Fishing and Hunting,112120,Dairy Cattle and Milk Production,T
112630,110000,Agriculture Forestry Fishing and Hunting,112130,Dual Purpose Cattle Ranching and Farming,T
112700,110000,Agriculture Forestry Fishing and Hunting,112200,Hog and Pig Farming,T
112710,110000,Agriculture Forestry Fishing and Hunting,112210,Hog and Pig Farming,T
112800,110000,Agriculture Forestry Fishing and Hunting,112300,Poultry and Egg Production,T
112810,110000,Agriculture Forestry Fishing and Hunting,112310,Chicken Egg Production,T
112820,110000,Agriculture Forestry Fishing and Hunting,112320,Broilers and Other Meat Type Chicken Production,T
112830,110000,Agriculture Forestry Fishing and Hunting,112330,Turkey Production,T
112840,110000,Agriculture Forestry Fishing and Hunting,112340,Poultry Hatcheries,T
112890,110000,Agriculture Forestry Fishing and Hunting,112390,Other Poultry Production,T
112900,110000,Agriculture Forestry Fishing and Hunting,112400,Sheep and Goat Farming,T
112910,110000,Agriculture Forestry Fishing and Hunting,112410,Sheep Farming,T
112920,110000,Agriculture Forestry Fishing and Hunting,112420,Goat Farming,T
113000,110000,Agriculture Forestry Fishing and Hunting,112500,Animal Aquaculture,T
113010,110000,Agriculture Forestry Fishing and Hunting,112510,Animal Aquaculture,T
113011,110000,Agriculture Forestry Fishing and Hunting,112511,Finfish Farming and Fish Hatcheries,T
113012,110000,Agriculture Forestry Fishing and Hunting,112512,Shellfish Farming,T
113019,110000,Agriculture Forestry Fishing and Hunting,112519,Other Animal Aquaculture,T
113400,110000,Agriculture Forestry Fishing and Hunting,112900,Other Animal Production,T
113410,110000,Agriculture Forestry Fishing and Hunting,112910,Apiculture,T
113420,110000,Agriculture Forestry Fishing and Hunting,112920,Horse and Other Equine Production,T
113430,110000,Agriculture Forestry Fishing and Hunting,112930,Fur-Bearing Animal and Rabbit Production,T
113490,110000,Agriculture Forestry Fishing and Hunting,112990,All Other Animal Production,T
113500,110000,Agriculture Forestry Fishing and Hunting,113000,Forestry and Logging,T
113600,110000,Agriculture Forestry Fishing and Hunting,113100,Timber Tract Operations,T
113610,110000,Agriculture Forestry Fishing and Hunting,113110,Timber Tract Operations,T
113700,110000,Agriculture Forestry Fishing and Hunting,113200,Forest Nurseries and Gathering of Forest Products,T
113710,110000,Agriculture Forestry Fishing and Hunting,113210,Forest Nurseries and Gathering of Forest Products,T
113800,110000,Agriculture Forestry Fishing and Hunting,113300,Logging,T
113810,110000,Agriculture Forestry Fishing and Hunting,113310,Logging,T
114500,110000,Agriculture Forestry Fishing and Hunting,114000,Fishing Hunting and Trapping,T
114600,110000,Agriculture Forestry Fishing and Hunting,114100,Fishing,T
114610,110000,Agriculture Forestry Fishing and Hunting,114110,Fishing,T
114611,110000,Agriculture Forestry Fishing and Hunting,114111,Finfish Fishing,T
114612,110000,Agriculture Forestry Fishing and Hunting,114112,Shellfish Fishing,T
114619,110000,Agriculture Forestry Fishing and Hunting,114119,Other Marine Fishing,T
114700,110000,Agriculture Forestry Fishing and Hunting,114200,Hunting and Trapping,T
114710,110000,Agriculture Forestry Fishing and Hunting,114210,Hunting and Trapping,T
115500,110000,Agriculture Forestry Fishing and Hunting,115000,Support Activities for Agriculture and Forestry,T
115600,110000,Agriculture Forestry Fishing and Hunting,115100,Support Activities for Crop Production,T
115610,110000,Agriculture Forestry Fishing and Hunting,115110,Support Activities for Crop Production,T
115611,110000,Agriculture Forestry Fishing and Hunting,115111,Cotton Ginning,T
115612,110000,Agriculture Forestry Fishing and Hunting,115112,Soil Preparation Planting and Cultivating,T
115613,110000,Agriculture Forestry Fishing and Hunting,115113,Crop Harvesting Primarily by Machine,T
115614,110000,Agriculture Forestry Fishing and Hunting,115114,Postharvest Crop Activities (except Cotton Ginning),T
115615,110000,Agriculture Forestry Fishing and Hunting,115115,Farm Labor Contractors and Crew Leaders,T
115616,110000,Agriculture Forestry Fishing and Hunting,115116,Farm Management Services,T
115700,110000,Agriculture Forestry Fishing and Hunting,115200,Support Activities for Animal Production,T
115710,110000,Agriculture Forestry Fishing and Hunting,115210,Support Activities for Animal Production,T
115800,110000,Agriculture Forestry Fishing and Hunting,115300,Support Activities for Forestry,T
115810,110000,Agriculture Forestry Fishing and Hunting,115310,Support Activities for Forestry,T
210500,210000,Mining,210000,Mining,T
211500,210000,Mining,211000,Oil and Gas Extraction,T
211600,210000,Mining,211100,Oil and Gas Extraction,T
211610,210000,Mining,211110,Oil and Gas Extraction,T
211611,210000,Mining,211111,Crude Petroleum and Natural Gas Extraction,T
211612,210000,Mining,211112,Natural Gas Liquid Extraction,T
212500,210000,Mining,212000,Mining (except Oil and Gas),T
212600,210000,Mining,212100,Coal Mining,T
212610,210000,Mining,212110,Coal Mining,T
212611,210000,Mining,212111,Bituminous Coal and Lignite Surface Mining,T
